subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,reviewer_id,confidence,comment
mimic:51975,Coproporphyrins,skos:broadMatch,omop:3019954,Coproporphyrin [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51976,"Cortisol, Urine",skos:broadMatch,omop:3037229,Cortisol [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51977,"Creatinine, Blood",skos:broadMatch,omop:3017250,Creatinine [Mass/volume] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,"Conflict. Label is ""Blood"", Fluid is ""Urine"""
mimic:51978,DirList,,,,,,,,Not a lab test
mimic:51979,"Estriol, Urine",skos:broadMatch,omop:3013426,Estriol (E3) [Mass/time] in 24 hour Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51982,"Immunoelectrophoresis, Urine",skos:broadMatch,omop:3008366,Immunoelectrophoresis panel - Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51983,"Iron, Urine",skos:broadMatch,omop:3001312,Iron [Mass/time] in 24 hour Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51988,O & P,skos:broadMatch,omop:46235447,Ova and parasites identified in Urine by Trichrome stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51990,"Phenothiazine Screen, Urine",skos:broadMatch,omop:3020282,Phenothiazines [Presence] in Urine by Screen method,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51991,"Propoxyphene, Urine",skos:broadMatch,omop:3011802,Propoxyphene [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51993,Referred,,,,,,,,Not a lab test
mimic:51995,Study Urine,,,,,,,,Not a lab test
mimic:51997,UIFEgel,,,,,,,,Not a lab test
mimic:51998,UPEPgel,,,,,,,,Not a lab test
mimic:51999,Urine Amylase,skos:broadMatch,omop:3017315,Amylase [Enzymatic activity/volume] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52000,Urine  Creatinine,skos:broadMatch,omop:3017250,Creatinine [Mass/volume] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate ot itemid 51082
mimic:52001,"Urine PEP, Gamma region",skos:broadMatch,omop:3010157,Gamma globulin/Protein.total in Urine by Electrophoresis,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52003,Uroporphyrins,skos:broadMatch,omop:3004961,Uroporphyrin [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52011,UTX8,,,,,,,,Ambiguous name
mimic:52013,Vanillylmandelic Acid,skos:broadMatch,omop:3025591,Vanillylmandelate [Mass/time] in 24 hour Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52015,Xylose,skos:broadMatch,omop:3051069,Xylose [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52016,Z,,,,,,,,Not a lab test
mimic:52017,"Zinc, Urine",skos:broadMatch,omop:3041478,Zinc [Presence] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52021,Abz,,,,,,,,Ambiguous name
mimic:52022,"Albumin, Blood",skos:broadMatch,omop:3024561,Albumin [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52025,Delete,,,,,,,,Not a lab test
mimic:52027,"Glucose, Whole Blood",skos:broadMatch,omop:3000483,Glucose [Mass/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52028,Hematocrit,skos:broadMatch,omop:3023230,Hematocrit [Volume Fraction] of Arterial blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,
mimic:52029,% Ionized Calcium,skos:broadMatch,omop:3032710,Calcium.ionized/Calcium.total corrected for albumin in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52030,Lithium,skos:broadMatch,omop:3001823,Lithium [Moles/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52031,Osmolality,skos:broadMatch,omop:3008295,Osmolality of Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52032,P50 of Hemoglobin,skos:broadMatch,omop:3015968,Oxygen [Partial pressure] saturation adjusted to 0.5 in Arterial blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52034,Total Calcium,skos:broadMatch,omop:3032503,Calcium [Mass/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52035,Total Calcium,skos:broadMatch,omop:3032503,Calcium [Mass/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,Duplicate of itemid 52034
mimic:52037,WB tCO2,skos:broadMatch,omop:3014094,"Carbon dioxide, total [Moles/volume] in Blood",HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52038,Base Excess,skos:broadMatch,omop:3003396,Base excess in Arterial blood by calculation,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,No Fluid info
mimic:52039,Calculated Bicarbonate,skos:broadMatch,omop:3008152,Bicarbonate [Moles/volume] in Arterial blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,No Fluid info
mimic:52040,pCO2,skos:broadMatch,omop:3027946,Carbon dioxide [Partial pressure] in Arterial blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,No Fluid info
mimic:52041,pH,skos:broadMatch,omop:3019977,pH of Arterial blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,No Fluid info
mimic:52042,pO2,skos:broadMatch,omop:3027801,Oxygen [Partial pressure] in Arterial blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.5,No Fluid info
mimic:52044,"Osmolality, Urine",skos:broadMatch,omop:3026782,Osmolality of Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52045,"pH, Urine",skos:broadMatch,omop:3015736,pH of Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52046,"Potassium, Urine",skos:broadMatch,omop:3016038,Potassium [Moles/volume] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,"Duplicate of itemid 51097. Conflict. Fluid is ""Urine"" while Category is ""Blood Gas"""
mimic:52047,"Sodium, Urine",skos:broadMatch,omop:3003181,Sodium [Moles/volume] in Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,"Duplicate of itemid 51100. Conflict. Fluid is ""Urine"" while Category is ""Blood Gas"""
mimic:52048,Atyps#,skos:broadMatch,omop:3031744,Variant lymphocytes [#/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52049,Bands#,skos:broadMatch,omop:3032632,Band form neutrophils [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52050,Basos#,skos:broadMatch,omop:3030877,Basophils [#/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52051,Blasts#,skos:broadMatch,omop:3031471,Blasts [#/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52052,Eos#,skos:broadMatch,omop:3032059,Eosinophils [#/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52053,Histio#,skos:broadMatch,omop:3030564,Histiocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52054,Histiocyte,skos:broadMatch,omop:3041062,Histiocytes/100 cells in Peritoneal fluid by Manual count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52055,Hyperseg,skos:broadMatch,omop:3030345,Segmented neutrophils/100 leukocytes in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52056,Hyperseg#,skos:broadMatch,omop:3032375,Segmented neutrophils [#/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52057,Lymphs#,skos:broadMatch,omop:3030833,Lymphocytes [#/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52058,Metas#,skos:broadMatch,omop:3003467,Lymphocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52059,Monos#,skos:broadMatch,omop:3030599,Monocytes [#/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52060,Myelos#,skos:broadMatch,omop:3032657,Myelocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52061,Nuc Rbcs#,skos:broadMatch,omop:3028129,Nucleated erythrocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52062,Plasma#,skos:broadMatch,omop:3031165,Plasma cells [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52063,Polys#,skos:broadMatch,omop:3031154,Polymorphonuclear cells [#/volume] in Peritoneal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52064,Promyelo#,skos:broadMatch,omop:3031780,Promyelocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52066,Voided Specimen,,,,,,,,Not a lab test
mimic:52067,Young#,,,,,,,,Ambiguous name
mimic:52068,24 Hr,,,,,,,,Not a lab test
mimic:52070,Absolute CD19 Count,skos:broadMatch,omop:3010503,CD19 cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52071,Absolute CD20 Count,skos:broadMatch,omop:3018071,CD20 cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52072,Absolute CD56 Count,skos:broadMatch,omop:3026757,CD56 cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52076,Acid Phosphatase Stain,skos:broadMatch,omop:3006461,Microscopic observation [Identifier] in Blood or Marrow by Tartrate-resistant acid phosphatase stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52077,Acidserum,skos:broadMatch,omop:3037556,Urate [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52078,Antithrombin III,skos:broadMatch,omop:3000515,Antithrombin actual/normal in Platelet poor plasma by Chromogenic method,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52079,ASA Tol,skos:broadMatch,omop:3019107,Acetylsalicylate [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52080,Asd,,,,,,,,Ambiguous name
mimic:52081,ASD & NA-F,,,,,,,,Ambiguous name
mimic:52082,Aspirin Reactivity,skos:broadMatch,omop:3039998,Platelet aggregation arachidonate induced [Units/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52083,Autohem+g,,,,,,,,Ambiguous name
mimic:52084,Autohem-g,,,,,,,,Ambiguous name
mimic:52085,Bleed Tm,skos:broadMatch,omop:3011625,Bleeding time,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52086,Bleed Tm,skos:broadMatch,omop:3011625,Bleeding time,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52089,CD30,skos:broadMatch,omop:3002041,CD30 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52090,CD42,skos:broadMatch,omop:3002464,CD42 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52091,CD52,skos:broadMatch,omop:3015771,CD52 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52094,CD61,skos:broadMatch,omop:3022458,CD61 cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52095,CD62,skos:broadMatch,omop:3042828,CD62 cells/100 cells in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52096,Chloroacetate,skos:broadMatch,omop:3023435,Microscopic observation [Identifier] in Tissue by Chloracetate esterase stain,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52097,Circ Ab,skos:broadMatch,omop:3044917,Immunoglobulin panel [Mass/volume] - Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",0,
mimic:52098,Clot Lysis,skos:broadMatch,omop:3023055,Clot Lysis [Time] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52099,Clot Retraction,skos:broadMatch,omop:3013528,Clot Retraction [Time] in Blood by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52100,Clot Time,skos:broadMatch,omop:3041078,Clot formation [Time] in Blood by Thromboelastography,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52101,Cr,skos:broadMatch,omop:3051825,Creatinine [Mass/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52102,Crenated Cells,skos:broadMatch,omop:3005854,Burr cells [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52103,Cross Imm,skos:broadMatch,omop:3044917,Immunoglobulin panel [Mass/volume] - Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52104,Cryoglob,skos:broadMatch,omop:3021322,Cryoglobulin [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52105,Direct Antiplatelet Antibodies,skos:broadMatch,omop:3017451,Platelet associated Ab [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52106,Donath-l,skos:broadMatch,omop:3024486,Donath Landsteiner Ab [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52110,DSmear,,,,,,,,Ambiguous name
mimic:52112,Euglobulin Lysis,skos:broadMatch,omop:3023055,Clot Lysis [Time] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52113,Factor IX Inhibitor,skos:broadMatch,omop:3004009,Coagulation factor IX inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52114,Factor VIII Antigen,skos:broadMatch,omop:3006728,Coagulation factor VIII Ag [Presence] in Tissue by Immune stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52115,Fibrinoge,skos:broadMatch,omop:3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52116,Fibrinogen,skos:broadMatch,omop:3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 52115
mimic:52117,"Fibrinogen, Immunologic",skos:broadMatch,omop:3016628,Fibrinogen Ag [Mass/volume] in Platelet poor plasma by Immunoassay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52119,Fitzgerld,skos:broadMatch,omop:3012816,Kininogen HMW [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52120,Fitzgerld,skos:broadMatch,omop:3012816,Kininogen HMW [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,Duplicate of itemid 52119
mimic:52121,Fletcher,skos:broadMatch,omop:3002315,Prekallikrein (Fletcher Factor) [Units/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52122,Fsp,skos:broadMatch,omop:3000401,Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52124,G6pd Spec,skos:broadMatch,omop:3003994,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/mass] in Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52125,Glutathione,skos:broadMatch,omop:3015416,Glutathione [Mass/volume] in Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52126,Heinz Aph,skos:broadMatch,omop:3022613,Heinz bodies [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52127,Helmet Cells,skos:broadMatch,omop:3023873,Helmet cells [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52128,Hemoglobin H Inclusion,skos:broadMatch,omop:40762276,Hemoglobin H inclusion bodies [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52130,Histiocytes,skos:broadMatch,omop:3043564,Histiocytes [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52133,Hmwk,skos:broadMatch,omop:3012816,Kininogen HMW [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52134,IG,skos:broadMatch,omop:3044917,Immunoglobulin panel [Mass/volume] - Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52136,Inhibitor,,,,,,,,Ambiguous name
mimic:52137,Inh Scr,,,,,,,,Ambiguous name
mimic:52138,Kct,skos:broadMatch,omop:3014712,Kaolin activated time [Units/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52139,LE Prep,skos:broadMatch,omop:3017650,Lupus erythematosus cells [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52140,LS,skos:broadMatch,omop:3044009,aPTT.lupus sensitive (LA screen),HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",0,
mimic:52141,Malaria Smear,skos:broadMatch,omop:3045707,Microscopic observation [Identifier] in Blood by Malaria smear,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52142,Mean Platelet Volume,skos:broadMatch,omop:3043111,Platelet mean volume [Entitic volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52143,Methemalb,skos:broadMatch,omop:3024807,Methemalbumin [Presence] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52144,Methemoglobin,skos:broadMatch,omop:3004831,Methemoglobin [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52145,Mono Spot Test,skos:broadMatch,omop:3033533,Heterophile Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52146,Naphtol Acetate Stain,skos:broadMatch,omop:3014679,Microscopic observation [Identifier] in Tissue by Acetate esterase stain,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52147,NEUTX,,,,,,,,Ambiguous name
mimic:52148,NEUTY,,,,,,,,Ambiguous name
mimic:52149,NFletcher,skos:broadMatch,omop:3002315,Prekallikrein (Fletcher Factor) [Units/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52150,Non-Specific Esterase,skos:broadMatch,omop:3024873,Microscopic observation [Identifier] in Blood or Marrow by Esterase stain.non-specific,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52151,NRBC,skos:broadMatch,omop:3045168,Nucleated erythrocytes [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52152,"Osmotic Fragility, Incubated",skos:broadMatch,omop:3046583,Osmotic fragility [Interpretation] of Red Blood Cells--Incubated,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52153,Other Inhibitor,,,,,,,,Ambiguous name
mimic:52154,P2Y12 Reaction Units,skos:broadMatch,omop:3048603,Platelet aggregation ADP induced [Units/volume] in Platelet rich plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52155,Periodic Acid Schiff Stain,skos:broadMatch,omop:3012525,Microscopic observation [Identifier] in Blood or Marrow by Periodic acid-Schiff stain,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52156,Peroxidase Staining,skos:broadMatch,omop:3026228,Microscopic observation [Identifier] in Blood or Marrow by Peroxidase stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52157,Plasma Hemoglobin,skos:broadMatch,omop:3022493,Free Hemoglobin [Mass/volume] in Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52158,Plasminogen,skos:broadMatch,omop:3002535,Plasminogen [Units/volume] in Platelet poor plasma by Chromogenic method,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52159,Platelet Aggregation,skos:broadMatch,omop:3020174,Platelet aggregation [Interpretation] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52160,Prekallekrein,skos:broadMatch,omop:3004231,Prekallikrein (Fletcher Factor) [Presence] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52161,Problem Specimen,,,,,,,,Not a lab test
mimic:52162,Protein S,skos:broadMatch,omop:3002346,Protein S [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52163,PT Control,skos:broadMatch,omop:3033891,Prothrombin time (PT) in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52164,PT Mean,skos:broadMatch,omop:3034426,Prothrombin time (PT),HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52165,PTT Control,skos:broadMatch,omop:3038102,aPTT in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52166,PTT-LA,skos:broadMatch,omop:3044009,aPTT.lupus sensitive (LA screen),HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52167,PTT mea,skos:broadMatch,omop:3013176,aPTT normal/actual in Platelet poor plasma by Coagulation assay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52168,Pyruvate Kinase,skos:broadMatch,omop:3015478,Pyruvate kinase [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52169,QFib,,,,,,,,Ambiguous name
mimic:52170,Rbc,skos:broadMatch,omop:3020416,Erythrocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51279
mimic:52173,Red Blood Cell Enzyme,skos:broadMatch,omop:43055529,Erythrocyte enzyme panel - Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52174,"Reptilase Time, Control",skos:broadMatch,omop:3011893,Reptilase time in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52175,Ristocetin Response,skos:broadMatch,omop:3037533,von Willebrand factor (vWf) ristocetin cofactor actual/normal in Platelet poor plasma by Platelet aggregation,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52180,STA-CLOT,skos:broadMatch,omop:46235691,dRVVT W excess hexagonal phospholipid (STA-StaClot confirm),HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52182,Sudan Black Staining,skos:broadMatch,omop:3012524,Microscopic observation [Identifier] in Blood or Marrow by Sudan black B stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52183,Sulf Hgb,skos:broadMatch,omop:3010904,Sulfhemoglobin [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52186,Test,,,,,,,,Not a lab test
mimic:52187,Thrombin Time,skos:broadMatch,omop:3036489,Thrombin time,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52188,Thrombin Time Control,skos:broadMatch,omop:3005080,Thrombin time in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52189,Thrombin Time Control,skos:broadMatch,omop:3005080,Thrombin time in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52190,Tissue Thromboplastin Inhibitor,skos:broadMatch,omop:3033295,Lupus anticoagulant neutralization dilute phospholipid actual/normal in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Discouraged LOINC code
mimic:52191,Tr- Acid,,,,,,,,Ambiguous name
