subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,reviewer_id,confidence,comment
mimic:52104,Cryoglob,skos:broadMatch,loinc:5117-7,Cryoglobulin [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52105,Direct Antiplatelet Antibodies,skos:broadMatch,loinc:24374-1,Platelet associated Ab [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52106,Donath-l,skos:broadMatch,loinc:18286-5,Donath Landsteiner Ab [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52110,DSmear,,,,,,,,Ambiguous name
mimic:52112,Euglobulin Lysis,skos:broadMatch,loinc:3244-1,Clot Lysis [Time] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52113,Factor IX Inhibitor,skos:broadMatch,loinc:3185-6,Coagulation factor IX inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52114,Factor VIII Antigen,skos:broadMatch,loinc:10521-3,Coagulation factor VIII Ag [Presence] in Tissue by Immune stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52115,Fibrinoge,skos:broadMatch,loinc:3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52116,Fibrinogen,skos:broadMatch,loinc:3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 52115
mimic:52117,"Fibrinogen, Immunologic",skos:broadMatch,loinc:3256-5,Fibrinogen Ag [Mass/volume] in Platelet poor plasma by Immunoassay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52119,Fitzgerld,skos:broadMatch,loinc:3276-3,Kininogen HMW [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52120,Fitzgerld,skos:broadMatch,loinc:3276-3,Kininogen HMW [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,Duplicate of itemid 52119
mimic:52121,Fletcher,skos:broadMatch,loinc:6005-3,Prekallikrein (Fletcher Factor) [Units/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52122,Fsp,skos:broadMatch,loinc:30226-5,Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52124,G6pd Spec,skos:broadMatch,loinc:32546-4,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/mass] in Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52125,Glutathione,skos:broadMatch,loinc:2383-8,Glutathione [Mass/volume] in Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52126,Heinz Aph,skos:broadMatch,loinc:716-1,Heinz bodies [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52127,Helmet Cells,skos:broadMatch,loinc:10374-7,Helmet cells [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52128,Hemoglobin H Inclusion,skos:broadMatch,loinc:59185-9,Hemoglobin H inclusion bodies [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52130,Histiocytes,skos:broadMatch,loinc:44721-9,Histiocytes [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52133,Hmwk,skos:broadMatch,loinc:3276-3,Kininogen HMW [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52134,IG,skos:broadMatch,loinc:34550-4,Immunoglobulin panel [Mass/volume] - Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52136,Inhibitor,,,,,,,,Ambiguous name
mimic:52137,Inh Scr,,,,,,,,Ambiguous name
mimic:52138,Kct,skos:broadMatch,loinc:13053-4,Kaolin activated time [Units/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52139,LE Prep,skos:broadMatch,loinc:13507-9,Lupus erythematosus cells [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52140,LS,skos:broadMatch,loinc:34571-0,aPTT.lupus sensitive (LA screen),HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",0,
mimic:52141,Malaria Smear,skos:broadMatch,loinc:32700-7,Microscopic observation [Identifier] in Blood by Malaria smear,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52142,Mean Platelet Volume,skos:broadMatch,loinc:32623-1,Platelet mean volume [Entitic volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52143,Methemalb,skos:broadMatch,loinc:17263-5,Methemalbumin [Presence] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52144,Methemoglobin,skos:broadMatch,loinc:2613-8,Methemoglobin [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52145,Mono Spot Test,skos:broadMatch,loinc:31418-7,Heterophile Ab [Presence] in Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52146,Naphtol Acetate Stain,skos:broadMatch,loinc:10765-6,Microscopic observation [Identifier] in Tissue by Acetate esterase stain,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52147,NEUTX,,,,,,,,Ambiguous name
mimic:52148,NEUTY,,,,,,,,Ambiguous name
mimic:52149,NFletcher,skos:broadMatch,loinc:6005-3,Prekallikrein (Fletcher Factor) [Units/volume] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52150,Non-Specific Esterase,skos:broadMatch,loinc:11016-3,Microscopic observation [Identifier] in Blood or Marrow by Esterase stain.non-specific,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52151,NRBC,skos:broadMatch,loinc:34188-3,Nucleated erythrocytes [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52152,"Osmotic Fragility, Incubated",skos:broadMatch,loinc:32862-5,Osmotic fragility [Interpretation] of Red Blood Cells--Incubated,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52153,Other Inhibitor,,,,,,,,Ambiguous name
mimic:52154,P2Y12 Reaction Units,skos:broadMatch,loinc:49010-2,Platelet aggregation ADP induced [Units/volume] in Platelet rich plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52155,Periodic Acid Schiff Stain,skos:broadMatch,loinc:9786-5,Microscopic observation [Identifier] in Blood or Marrow by Periodic acid-Schiff stain,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52156,Peroxidase Staining,skos:broadMatch,loinc:11018-9,Microscopic observation [Identifier] in Blood or Marrow by Peroxidase stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52157,Plasma Hemoglobin,skos:broadMatch,loinc:721-1,Free Hemoglobin [Mass/volume] in Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52158,Plasminogen,skos:broadMatch,loinc:5970-9,Plasminogen [Units/volume] in Platelet poor plasma by Chromogenic method,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52159,Platelet Aggregation,skos:broadMatch,loinc:21027-8,Platelet aggregation [Interpretation] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52160,Prekallekrein,skos:broadMatch,loinc:13594-7,Prekallikrein (Fletcher Factor) [Presence] in Platelet poor plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52161,Problem Specimen,,,,,,,,Not a lab test
mimic:52162,Protein S,skos:broadMatch,loinc:5892-5,Protein S [Units/volume] in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52163,PT Control,skos:broadMatch,loinc:5901-4,Prothrombin time (PT) in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52164,PT Mean,skos:broadMatch,loinc:5902-2,Prothrombin time (PT),HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52165,PTT Control,skos:broadMatch,loinc:13488-2,aPTT in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52166,PTT-LA,skos:broadMatch,loinc:34571-0,aPTT.lupus sensitive (LA screen),HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52167,PTT mea,skos:broadMatch,loinc:5899-0,aPTT normal/actual in Platelet poor plasma by Coagulation assay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52168,Pyruvate Kinase,skos:broadMatch,loinc:11227-6,Pyruvate kinase [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52169,QFib,,,,,,,,Ambiguous name
mimic:52170,Rbc,skos:broadMatch,loinc:789-8,Erythrocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51279
mimic:52173,Red Blood Cell Enzyme,skos:broadMatch,loinc:72695-0,Erythrocyte enzyme panel - Red Blood Cells,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52174,"Reptilase Time, Control",skos:broadMatch,loinc:5942-8,Reptilase time in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52175,Ristocetin Response,skos:broadMatch,loinc:6014-5,von Willebrand factor (vWf) ristocetin cofactor actual/normal in Platelet poor plasma by Platelet aggregation,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52180,STA-CLOT,skos:broadMatch,loinc:75883-9,dRVVT W excess hexagonal phospholipid (STA-StaClot confirm),HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52182,Sudan Black Staining,skos:broadMatch,loinc:11019-7,Microscopic observation [Identifier] in Blood or Marrow by Sudan black B stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52183,Sulf Hgb,skos:broadMatch,loinc:4684-7,Sulfhemoglobin [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52186,Test,,,,,,,,Not a lab test
mimic:52187,Thrombin Time,skos:broadMatch,loinc:3243-3,Thrombin time,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52188,Thrombin Time Control,skos:broadMatch,loinc:5955-0,Thrombin time in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52189,Thrombin Time Control,skos:broadMatch,loinc:5955-0,Thrombin time in Control Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52190,Tissue Thromboplastin Inhibitor,skos:broadMatch,loinc:50376-3,Lupus anticoagulant neutralization dilute phospholipid actual/normal in Platelet poor plasma by Coagulation assay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Discouraged LOINC code
mimic:52191,Tr- Acid,,,,,,,,Ambiguous name
mimic:52192,Trap Stain,skos:broadMatch,loinc:11020-5,Microscopic observation [Identifier] in Blood or Marrow by Tartrate-resistant acid phosphatase stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52193,Viii Ag,skos:broadMatch,loinc:38521-1,Coagulation factor VIII Ag actual/normal in Platelet poor plasma by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52194,VIII-CIE,,,,,,,,Ambiguous name
mimic:52196,WAM Manual Diff,skos:broadMatch,loinc:57782-5,CBC W Ordered Manual Differential panel - Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52197,WAM MANUAL DIFF 2,skos:broadMatch,loinc:57782-5,CBC W Ordered Manual Differential panel - Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,Duplicate of itemid 52196
mimic:52198,ErytFlg,skos:broadMatch,loinc:789-8,Erythrocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52199,FragFlg,skos:broadMatch,loinc:800-3,Schistocytes [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52200,PltDist,skos:broadMatch,loinc:32207-3,Platelet distribution width [Entitic volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52201,PltScat,skos:broadMatch,loinc:777-3,Platelets [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52202,PltClmp,skos:broadMatch,loinc:7796-6,Platelet clump [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52203,RBCAgg,skos:broadMatch,loinc:51638-5,Erythrocyte aggregates [Presence] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52204,RBCDist,skos:broadMatch,loinc:788-0,Erythrocyte distribution width [Ratio] by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52205,RetScat,skos:broadMatch,loinc:14196-0,Reticulocytes [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52206,RetFlg,skos:broadMatch,loinc:4679-7,Reticulocytes/100 erythrocytes in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52207,TurbHbI,skos:broadMatch,loinc:718-7,Hemoglobin [Mass/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:52208,BasoFlg,skos:broadMatch,loinc:704-7,Basophils [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52209,EosFlg,skos:broadMatch,loinc:711-2,Eosinophils [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52210,LeftShf,skos:broadMatch,loinc:30411-3,Leukocytes Left Shift [Presence] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52211,LymFlg,skos:broadMatch,loinc:731-0,Lymphocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52212,MonoFlg,skos:broadMatch,loinc:5905-5,Monocytes/100 leukocytes in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52213,NRBCFlg,skos:broadMatch,loinc:771-6,Nucleated erythrocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52214,AbnLymp,skos:broadMatch,loinc:30412-1,Abnormal lymphocytes [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52215,ATLFlg,,,,,,,,Ambiguous name
mimic:52216,BlasFlg,skos:broadMatch,loinc:30376-8,Blasts [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52217,Bl/AbLy,,,,,,,,Ambiguous name
mimic:52218,IG Flg,skos:broadMatch,loinc:34550-4,Immunoglobulin panel [Mass/volume] - Serum,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52219,WBCScat,skos:broadMatch,loinc:6690-2,Leukocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:52222,Atyps#,skos:broadMatch,loinc:35043-9,Variant lymphocytes [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52224,Bands#,skos:broadMatch,loinc:35015-7,Band form neutrophils [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52226,Basos#,skos:broadMatch,loinc:35072-8,Basophils [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52228,Blasts#,skos:broadMatch,loinc:35068-6,Blasts [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52229,Delete,,,,,,,,Not a lab test
mimic:52230,Delete,,,,,,,,Not a lab test
mimic:52231,Delete,,,,,,,,Not a lab test
mimic:52232,Delete,,,,,,,,Not a lab test
mimic:52233,Delete,,,,,,,,Not a lab test
mimic:52234,Delete,,,,,,,,Not a lab test
mimic:52235,Delete,,,,,,,,Not a lab test
mimic:52236,Delete,,,,,,,,Not a lab test
mimic:52237,Delete,,,,,,,,Not a lab test
mimic:52238,Delete,,,,,,,,Not a lab test
mimic:52239,Delete,,,,,,,,Not a lab test
mimic:52240,Delete,,,,,,,,Not a lab test
mimic:52241,Delete,,,,,,,,Not a lab test
mimic:52242,Delete,,,,,,,,Not a lab test
mimic:52243,Delete,,,,,,,,Not a lab test
mimic:52244,Delete,,,,,,,,Not a lab test
mimic:52245,Delete,,,,,,,,Not a lab test
mimic:52246,Delete,,,,,,,,Not a lab test
mimic:52247,Delete,,,,,,,,Not a lab test
mimic:52248,Delete,,,,,,,,Not a lab test
mimic:52249,Delete,,,,,,,,Not a lab test
mimic:52250,Delete,,,,,,,,Not a lab test
mimic:52251,Delete,,,,,,,,Not a lab test
mimic:52252,Delete,,,,,,,,Not a lab test
mimic:52253,Delete,,,,,,,,Not a lab test
mimic:52254,Delete,,,,,,,,Not a lab test
mimic:52255,Eos#,skos:broadMatch,loinc:34958-9,Eosinophils [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52258,Histiocyte,skos:broadMatch,loinc:20504-7,Histiocytes/100 cells in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52260,Hypersegmented Neutrophils,skos:broadMatch,loinc:26506-6,Segmented neutrophils/100 leukocytes in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52261,Hypersegmented Neutrophils #,skos:broadMatch,loinc:35011-6,Segmented neutrophils [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52265,Lymphs#,skos:broadMatch,loinc:26475-4,Lymphocytes [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52267,Macrophage#,skos:broadMatch,loinc:35038-9,Macrophages [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52269,Mesothelial cells #,skos:broadMatch,loinc:35034-8,Mesothelial cells [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52271,Metas#,skos:broadMatch,loinc:35030-6,Metamyelocytes [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52273,Monos#,skos:broadMatch,loinc:35026-4,Monocytes [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52277,NRBC#,skos:broadMatch,loinc:26459-8,Nucleated erythrocytes [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52280,Plasma#,skos:broadMatch,loinc:35006-6,Plasma cells [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52282,Polys#,skos:broadMatch,loinc:35001-7,Polymorphonuclear cells [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52284,Promyelocytes#,skos:broadMatch,loinc:34995-1,Promyelocytes [#/volume] in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52289,Young#,,,,,,,,Ambiguous name
mimic:52290,Dna,,,,,,,,Not a lab test
mimic:52291,Atyps#,skos:broadMatch,loinc:35044-7,Variant lymphocytes [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52292,Bands#,skos:broadMatch,loinc:35013-2,Band form neutrophils [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52293,Basos#,skos:broadMatch,loinc:35074-4,Basophils [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52294,Blasts,skos:broadMatch,loinc:33374-0,Blasts/100 leukocytes in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52295,Blasts#,skos:broadMatch,loinc:35064-5,Blasts [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52296,Eos#,skos:broadMatch,loinc:35060-3,Eosinophils [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52297,Histio#,skos:broadMatch,loinc:35057-9,Histiocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52298,Histiocyte,skos:broadMatch,loinc:40489-7,Histiocytes/100 cells in Synovial fluid by Manual count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52299,Hypersegmented Neutrophils,skos:broadMatch,loinc:33386-4,Segmented neutrophils/100 leukocytes in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52300,Hypersegmented Neutrophils #,skos:broadMatch,loinc:35009-0,Segmented neutrophils [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52302,Lymphs#,skos:broadMatch,loinc:35049-6,Lymphocytes [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52303,Metas#,skos:broadMatch,loinc:35031-4,Metamyelocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52304,Monos#,skos:broadMatch,loinc:30435-2,Monocytes [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52306,Myelos#,skos:broadMatch,loinc:35016-5,Myelocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52308,Plasma#,skos:broadMatch,loinc:35006-6,Plasma cells [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52309,Polys#,skos:broadMatch,loinc:35004-1,Polymorphonuclear cells [#/volume] in Synovial fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52310,Promyelo#,skos:broadMatch,loinc:34996-9,Promyelocytes [#/volume] in Body fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52314,Young,,,,,,,,Ambiguous name
mimic:52315,Young#,,,,,,,,Ambiguous name
mimic:52316,Acid Phosphatase Stain,skos:broadMatch,loinc:21391-8,Microscopic observation [Identifier] in Bone by Acid phosphatase stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52317,Asd,,,,,,,,Ambiguous name
mimic:52318,Asd&na-f,,,,,,,,Ambiguous name
mimic:52320,CD30,skos:broadMatch,loinc:51289-7,CD30 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52321,CD42,skos:broadMatch,loinc:51323-4,CD42 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52322,CD52,skos:broadMatch,loinc:42886-2,CD52 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52323,CD61,skos:broadMatch,loinc:51361-4,CD61 cells/100 cells in Bone marrow,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52324,CD62,skos:broadMatch,loinc:32855-9,CD62 cells/100 cells in Specimen,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,No suitable LOINC code
mimic:52325,Chloroacetate Esterase,skos:broadMatch,loinc:11017-1,Microscopic observation [Identifier] in Blood or Marrow by Chloracetate esterase stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52326,Naphthol Acetate Stain,skos:broadMatch,loinc:81423-6,Microscopic observation [Identifier] in Bone marrow by Acetate esterase stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52327,Naphthol Butryrate,skos:broadMatch,loinc:13512-9,Microscopic observation [Identifier] in Bone marrow by Butyrate esterase stain,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
